,support,itemsets
109,0.014264963313345003,['空间']
153,0.014264963313345003,"['企业', '经济']"
7,0.014153227308279639,['互联网']
113,0.014115981973257849,['网络']
95,0.014078736638236061,['法律']
154,0.014004245968192485,"['公司', '市场']"
166,0.013967000633170695,"['我国', '经济']"
162,0.013967000633170695,"['市场', '资金']"
14,0.013929755298148907,['人民币']
57,0.013929755298148907,['实体']
157,0.013929755298148907,"['市场', '投资者']"
91,0.013557301947931021,['核心']
127,0.013520056612909233,['财政']
171,0.013482811277887445,"['经济', '金融']"
41,0.013371075272822079,['历史']
4,0.013147603262691349,['主体']
10,0.013147603262691349,['人们']
106,0.012961376587582405,['社会主义']
76,0.01284964058251704,['效率']
83,0.012775149912473463,['时候']
2,0.012663413907408097,['个人']
156,0.01255167790234273,"['实体', '经济']"
30,0.012514432567320943,['农村']
44,0.012477187232299155,['可能']
11,0.012477187232299155,['人口']
163,0.012439941897277366,"['市场', '金融']"
38,0.012365451227233789,['动力']
128,0.012365451227233789,['责任']
6,0.012328205892212,['之间']
90,0.012290960557190212,['标准']
40,0.012104733882081269,['危机']
5,0.01206748854705948,['之后']
56,0.011918507206972326,['学生']
151,0.01180677120190696,"['产业', '经济']"
123,0.01180677120190696,['要求']
45,0.011769525866885172,['商业']
55,0.01158329919177623,['央行']
101,0.011546053856754442,['生态']
170,0.011508808521732652,"['经济', '质量']"
124,0.011434317851689076,['要素']
86,0.011359827181645498,['机会']
136,0.01132258184662371,['过去']
58,0.011285336511601922,['居民']
100,0.011248091176580134,['现象']
173,0.011210845841558344,"['金融', '风险']"
126,0.011024619166449402,['设施']
39,0.010987373831427614,['区域']
104,0.010987373831427614,['目的']
117,0.010950128496405824,['股权']
172,0.010950128496405824,"['经济', '问题']"
37,0.010950128496405824,['力量']
70,0.010950128496405824,['指数']
26,0.010950128496405824,['全国']
36,0.010912883161384036,['力度']
35,0.010912883161384036,['制造业']
165,0.010912883161384036,"['市场', '风险']"
1,0.010875637826362248,['业务']
160,0.010875637826362248,"['市场', '股市']"
97,0.01083839249134046,['特色']
168,0.01083839249134046,"['政策', '货币']"
75,0.010763901821296882,['效应']
142,0.010726656486275094,['阶段']
155,0.010726656486275094,"['国家', '经济']"
115,0.010614920481209728,['股价']
120,0.010614920481209728,['范围']
148,0.010465939141122574,"['中国', '国家']"
94,0.010428693806100786,['汇率']
164,0.010391448471078998,"['市场', '问题']"
63,0.010391448471078998,['意义']
131,0.010391448471078998,['贷款']
147,0.010354203136057208,"['世界', '中国']"
110,0.010279712466013632,['精神']
12,0.010279712466013632,['人才']
79,0.010130731125926478,['方向']
31,0.010130731125926478,['农民']
