,support,itemsets
2847,0.013929755298148907,"['市场', '投资者']"
152,0.013929755298148907,['人民币']
702,0.013557301947931021,['核心']
1001,0.013520056612909233,['财政']
3735,0.013482811277887445,"['经济', '金融']"
321,0.013371075272822079,['历史']
141,0.013147603262691349,['人们']
94,0.013147603262691349,['主体']
838,0.012961376587582405,['社会主义']
626,0.01284964058251704,['效率']
656,0.012775149912473463,['时候']
74,0.012663413907408097,['个人']
2793,0.01255167790234273,"['实体', '经济']"
256,0.012514432567320943,['农村']
333,0.012477187232299155,['可能']
143,0.012477187232299155,['人口']
2977,0.012439941897277366,"['市场', '金融']"
1003,0.012365451227233789,['责任']
294,0.012365451227233789,['动力']
110,0.012328205892212,['之间']
699,0.012290960557190212,['标准']
319,0.012104733882081269,['危机']
108,0.01206748854705948,['之后']
443,0.011918507206972326,['学生']
1588,0.01180677120190696,"['产业', '经济']"
963,0.01180677120190696,['要求']
355,0.011769525866885172,['商业']
427,0.01158329919177623,['央行']
806,0.011546053856754442,['生态']
3720,0.011508808521732652,"['经济', '质量']"
964,0.011434317851689076,['要素']
678,0.011359827181645498,['机会']
1039,0.01132258184662371,['过去']
476,0.011285336511601922,['居民']
794,0.011248091176580134,['现象']
3912,0.011210845841558344,"['金融', '风险']"
984,0.011024619166449402,['设施']
827,0.010987373831427614,['目的']
303,0.010987373831427614,['区域']
3737,0.010950128496405824,"['经济', '问题']"
225,0.010950128496405824,['全国']
929,0.010950128496405824,['股权']
289,0.010950128496405824,['力量']
605,0.010950128496405824,['指数']
280,0.010912883161384036,['制造业']
288,0.010912883161384036,['力度']
2984,0.010912883161384036,"['市场', '风险']"
68,0.010875637826362248,['业务']
2937,0.010875637826362248,"['市场', '股市']"
784,0.01083839249134046,['特色']
3314,0.01083839249134046,"['政策', '货币']"
624,0.010763901821296882,['效应']
2596,0.010726656486275094,"['国家', '经济']"
1084,0.010726656486275094,['阶段']
925,0.010614920481209728,['股价']
947,0.010614920481209728,['范围']
1293,0.010465939141122574,"['中国', '国家']"
733,0.010428693806100786,['汇率']
1009,0.010391448471078998,['贷款']
567,0.010391448471078998,['意义']
2979,0.010391448471078998,"['市场', '问题']"
1168,0.010354203136057208,"['世界', '中国']"
148,0.010279712466013632,['人才']
870,0.010279712466013632,['精神']
643,0.010130731125926478,['方向']
257,0.010130731125926478,['农民']
910,0.009981749785839324,['美元']
636,0.009870013780773958,['整体']
380,0.009870013780773958,['土地']
3250,0.009795523110730382,"['政府', '经济']"
1194,0.009795523110730382,"['世界', '经济']"
809,0.009758277775708592,['用户']
790,0.009646541770643226,['现代']
896,0.009646541770643226,['结果']
1787,0.009609296435621438,"['价格', '市场']"
448,0.009609296435621438,['宏观']
119,0.00957205110059965,['事件']
1023,0.009460315095534284,['趋势']
253,0.009423069760512496,['农业']
115,0.009423069760512496,['乡村']
187,0.009385824425490708,['住房']
1054,0.009385824425490708,['速度']
746,0.009385824425490708,['活力']
248,0.009348579090468918,['内容']
915,0.009348579090468918,['群众']
1063,0.00931133375544713,['重点']
2183,0.00931133375544713,"['全球', '经济']"
801,0.009274088420425342,['理论']
292,0.009236843085403554,['功能']
893,0.009236843085403554,['经验']
357,0.009162352415359976,['商品']
924,0.0090878617453164,['股东']
3698,0.009013371075272822,"['经济', '美国']"
830,0.009013371075272822,['知识']
3470,0.008976125740251034,"['机构', '金融']"
3692,0.008938880405229246,"['经济', '结构']"
625,0.008901635070207456,['效果']
2853,0.008864389735185668,"['市场', '政府']"
2640,0.00882714440016388,"['国际', '经济']"
2843,0.008789899065142092,"['市场', '房地产']"
1294,0.008752653730120302,"['中国', '国际']"
599,0.008715408395098514,['投资']
895,0.008715408395098514,['结构性']
582,0.008640917725054938,['房价']
797,0.008603672390033148,['理念']
291,0.008603672390033148,['办法']
144,0.008603672390033148,['人员']
275,0.008491936384967784,['利润']
2532,0.008491936384967784,"['国内', '市场']"
747,0.008491936384967784,['流动性']
87,0.008417445714924206,['中心']
614,0.008417445714924206,['收益']
479,0.008380200379902418,['工业']
657,0.008380200379902418,['时期']
28,0.008342955044880628,['9月']
212,0.008342955044880628,['债务']
861,0.008342955044880628,['竞争力']
2901,0.008268464374837052,"['市场', '环境']"
84,0.008268464374837052,['中央']
706,0.008231219039815264,['格局']
2215,0.008231219039815264,"['公司', '投资者']"
1362,0.008231219039815264,"['中国', '特色']"
620,0.008193973704793474,['政治']
926,0.008156728369771686,['股份']
460,0.008156728369771686,['家庭']
594,0.008156728369771686,['手段']
670,0.008156728369771686,['服务业']
1253,0.00808223769972811,"['中国', '企业']"
569,0.00804499236470632,['意见']
2721,0.00804499236470632,"['基础', '设施']"
163,0.00804499236470632,['以上']
2940,0.008007747029684532,"['市场', '股票']"
205,0.007970501694662744,['信心']
15,0.007970501694662744,['2018年']
383,0.007933256359640956,['地位']
1873,0.007933256359640956,"['企业', '技术']"
2095,0.007896011024619166,"['作用', '经济']"
2624,0.007858765689597378,"['国际', '市场']"
1371,0.007858765689597378,"['中国', '社会主义']"
447,0.0077470296845320126,['孩子']
329,0.0077470296845320126,['去年']
687,0.0077470296845320126,['权益']
985,0.0077470296845320126,['证券']
1384,0.007709784349510224,"['中国', '美国']"
46,0.007709784349510224,['一带']
3719,0.007635293679466647,"['经济', '货币']"
576,0.007635293679466647,['成果']
3743,0.00756080300942307,"['经济', '风险']"
881,0.00756080300942307,['组织']
3724,0.0075235576744012815,"['经济', '资源']"
2966,0.0074863123393794926,"['市场', '资源']"
339,0.0074863123393794926,['同时']
968,0.0074863123393794926,['规则']
549,0.0074490670043577045,['思想']
1562,0.0074118216693359155,"['产业', '技术']"
872,0.0074118216693359155,['系统']
1418,0.0074118216693359155,"['中国', '问题']"
405,0.0073745763343141275,['增速']
2062,0.0073745763343141275,"['体系', '经济']"
3723,0.0073373309992923385,"['经济', '资本']"
977,0.0073373309992923385,['计划']
2873,0.0073000856642705505,"['市场', '机制']"
2354,0.0073000856642705505,"['制度', '市场']"
759,0.0072628403292487615,['渠道']
32,0.0072628403292487615,['GDP']
2084,0.0072628403292487615,"['作用', '市场']"
933,0.007225594994226973,['背景']
723,0.007225594994226973,['比例']
209,0.007225594994226973,['信贷']
231,0.0071883496592051845,['公众']
3564,0.0071883496592051845,"['环境', '经济']"
645,0.0071883496592051845,['方案']
418,0.007151104324183396,['外资']
1879,0.007076613654139819,"['企业', '政策']"
348,0.007076613654139819,['周期']
442,0.0070393683191180305,['学校']
1943,0.007002122984096242,"['企业', '资本']"
1533,0.006964877649074453,"['产业', '企业']"
435,0.006890386979030876,['媒体']
1952,0.006890386979030876,"['企业', '问题']"
969,0.006890386979030876,['规定']
602,0.006890386979030876,['报告']
690,0.0068531416440090875,['杠杆']
1878,0.0068531416440090875,"['企业', '政府']"
1370,0.006815896308987299,"['中国', '社会']"
243,0.006815896308987299,['关键']
174,0.006815896308987299,['任务']
1416,0.0067786509739655105,"['中国', '金融']"
493,0.0067786509739655105,['市场经济']
3739,0.0067786509739655105,"['经济', '需求']"
352,0.006741405638943722,['品牌']
2716,0.006704160303921933,"['基础', '经济']"
1045,0.006704160303921933,['进程']
1335,0.006666914968900145,"['中国', '政策']"
122,0.006629669633878356,['事情']
159,0.006629669633878356,['今天']
4013,0.006592424298856568,"['中国', '特色', '社会主义']"
653,0.006592424298856568,['日本']
3516,0.006592424298856568,"['水平', '经济']"
607,0.006592424298856568,['损失']
3558,0.006592424298856568,"['特色', '社会主义']"
987,0.006592424298856568,['证监会']
1866,0.006555178963834779,"['企业', '成本']"
734,0.006517933628812991,['汽车']
324,0.006517933628812991,['原则']
118,0.006517933628812991,['事业']
102,0.006480688293791202,['举措']
684,0.006480688293791202,['机遇']
975,0.006480688293791202,['角度']
70,0.006480688293791202,['业绩']
155,0.006443442958769414,['人类']
2023,0.006406197623747625,"['体制', '经济']"
208,0.006406197623747625,['信用']
3238,0.006368952288725837,"['政府', '政策']"
132,0.006331706953704048,['交通']
2864,0.006331706953704048,"['市场', '方面']"
792,0.006331706953704048,['现实']
1121,0.00629446161868226,['香港']
1950,0.006257216283660471,"['企业', '金融']"
136,0.006257216283660471,['产权']
2961,0.006257216283660471,"['市场', '货币']"
129,0.006257216283660471,['交易']
3325,0.006257216283660471,"['政策', '金融']"
3388,0.006219970948638683,"['方面', '经济']"
2249,0.006182725613616894,"['公司', '股票']"
34,0.006182725613616894,['IPO']
2874,0.006182725613616894,"['市场', '机构']"
3161,0.006145480278595106,"['技术', '经济']"
2563,0.006145480278595106,"['国家', '市场']"
419,0.006145480278595106,['外部']
635,0.006108234943573317,['数量']
593,0.006108234943573317,['手机']
1343,0.006108234943573317,"['中国', '时代']"
1043,0.006108234943573317,['近日']
2910,0.006108234943573317,"['市场', '目前']"
1830,0.006070989608551529,"['企业', '公司']"
1243,0.006070989608551529,"['中国', '人民']"
957,0.006070989608551529,['行政']
667,0.00603374427352974,['最近']
2981,0.00603374427352974,"['市场', '需求']"
1000,0.005996498938507952,['财富']
307,0.005922008268464375,['医疗']
367,0.005922008268464375,['国企']
107,0.005884762933442586,['之前']
744,0.005884762933442586,['泡沫']
534,0.005847517598420798,['形势']
2422,0.005847517598420798,"['动力', '经济']"
415,0.005847517598420798,['外汇']
666,0.005847517598420798,['最后']
757,0.005847517598420798,['深度']
1624,0.005810272263399009,"['产品', '市场']"
844,0.005773026928377221,['科创板']
2840,0.005773026928377221,"['市场', '我国']"
302,0.005773026928377221,['北京']
554,0.005773026928377221,['总体']
1021,0.005773026928377221,['走势']
389,0.005735781593355432,['城乡']
533,0.005735781593355432,['当时']
756,0.005698536258333644,['深圳']
3908,0.005698536258333644,"['金融', '银行']"
474,0.005698536258333644,['层次']
570,0.005698536258333644,['意识']
166,0.005661290923311855,['以后']
2244,0.005661290923311855,"['公司', '股东']"
2448,0.005624045588290067,"['危机', '金融']"
786,0.005624045588290067,['状态']
2783,0.005624045588290067,"['宏观', '经济']"
2677,0.005624045588290067,"['地方', '政府']"
1264,0.005586800253268278,"['中国', '全球']"
785,0.005586800253268278,['状况']
14,0.005586800253268278,['2017年']
475,0.005586800253268278,['层面']
2931,0.005549554918246489,"['市场', '美国']"
1556,0.005549554918246489,"['产业', '市场']"
750,0.005549554918246489,['海外']
967,0.005512309583224701,['规划']
3663,0.005475064248202912,"['社会', '问题']"
1613,0.005475064248202912,"['产品', '企业']"
2845,0.005437818913181124,"['市场', '技术']"
183,0.005437818913181124,['估值']
147,0.005400573578159335,['人工智能']
935,0.005400573578159335,['能源']
1958,0.005400573578159335,"['企业', '风险']"
1044,0.005363328243137547,['近期']
2174,0.005363328243137547,"['全球', '市场']"
914,0.005326082908115758,['美联储']
633,0.005326082908115758,['数字']
939,0.005326082908115758,['舆论']
900,0.005326082908115758,['绿色']
1058,0.005326082908115758,['道路']
1333,0.005326082908115758,"['中国', '政府']"
3198,0.005326082908115758,"['投资者', '股市']"
606,0.005326082908115758,['指标']
313,0.00528883757309397,['协议']
2264,0.00528883757309397,"['公司', '资金']"
490,0.00528883757309397,['差距']
61,0.00528883757309397,['专业']
331,0.00528883757309397,['双方']
535,0.005251592238072181,['形式']
2072,0.005251592238072181,"['体系', '金融']"
2270,0.005251592238072181,"['公司', '问题']"
495,0.005251592238072181,['布局']
783,0.005251592238072181,['特点']
1945,0.005251592238072181,"['企业', '资金']"
2272,0.005251592238072181,"['公司', '风险']"
134,0.005214346903050393,['产业链']
2799,0.005214346903050393,"['实体', '金融']"
297,0.005214346903050393,['劳动力']
717,0.005177101568028604,['欧洲']
2375,0.005139856233006816,"['制度', '经济']"
2018,0.005139856233006816,"['体制', '机制']"
500,0.005139856233006816,['干部']
855,0.005139856233006816,['税收']
789,0.005139856233006816,['环节']
1274,0.005139856233006816,"['中国', '制度']"
1892,0.005102610897985027,"['企业', '机构']"
1885,0.005102610897985027,"['企业', '方面']"
27,0.005102610897985027,['8月']
2042,0.005102610897985027,"['体系', '市场']"
371,0.005102610897985027,['国务院']
1944,0.005065365562963239,"['企业', '资源']"
3702,0.005065365562963239,"['经济', '能力']"
423,0.00502812022794145,['大学']
1404,0.00502812022794145,"['中国', '资本']"
920,0.00502812022794145,['职业']
2885,0.00502812022794145,"['市场', '水平']"
1931,0.00502812022794145,"['企业', '行业']"
1098,0.00502812022794145,['集团']
1711,0.004990874892919662,"['人民币', '汇率']"
4279,0.004990874892919662,"['实体', '经济', '金融']"
251,0.004990874892919662,['内部']
2942,0.004990874892919662,"['市场', '能力']"
3249,0.004990874892919662,"['政府', '社会']"
646,0.004990874892919662,['方法']
1450,0.004990874892919662,"['主体', '市场']"
3013,0.004990874892919662,"['当前', '经济']"
3313,0.004953629557897873,"['政策', '财政']"
665,0.004953629557897873,['智能']
2978,0.004953629557897873,"['市场', '银行']"
1059,0.004916384222876085,['部分']
3327,0.004916384222876085,"['政策', '问题']"
529,0.004916384222876085,['当地']
2962,0.004879138887854296,"['市场', '质量']"
1259,0.004879138887854296,"['中国', '体系']"
2246,0.004841893552832508,"['公司', '股份']"
1589,0.004841893552832508,"['产业', '结构']"
720,0.004841893552832508,['此前']
2573,0.004841893552832508,"['国家', '政策']"
546,0.004841893552832508,['心理']
850,0.004804648217810719,['秩序']
2834,0.004804648217810719,"['市场', '情况']"
181,0.004804648217810719,['会议']
1914,0.004804648217810719,"['企业', '社会']"
461,0.004767402882788931,['家长']
766,0.004767402882788931,['潜力']
2472,0.004767402882788931,"['原因', '市场']"
1929,0.004767402882788931,"['企业', '能力']"
996,0.004767402882788931,['贡献']
314,0.004767402882788931,['单位']
2593,0.004730157547767142,"['国家', '社会']"
473,0.004730157547767142,['局面']
3855,0.004692912212745354,"['货币', '金融']"
2318,0.004692912212745354,"['利率', '市场']"
2245,0.004692912212745354,"['公司', '股价']"
970,0.004692912212745354,['规律']
3293,0.004655666877723565,"['政策', '环境']"
13,0.004655666877723565,['2016年']
742,0.004655666877723565,['法规']
2945,0.004618421542701777,"['市场', '行为']"
177,0.004618421542701777,['企业家']
2734,0.004581176207679988,"['基金', '市场']"
916,0.004581176207679988,['群体']
4398,0.004581176207679988,"['政策', '经济', '货币']"
203,0.004581176207679988,['保险']
3725,0.0045439308726582,"['经济', '资金']"
481,0.0045439308726582,['工具']
3787,0.004506685537636411,"['股市', '资金']"
2838,0.004506685537636411,"['市场', '成本']"
1180,0.004506685537636411,"['世界', '国际']"
3909,0.004506685537636411,"['金融', '问题']"
200,0.004506685537636411,['依据']
3444,0.004506685537636411,"['机制', '经济']"
52,0.004506685537636411,['上海']
162,0.004469440202614623,['代表']
2672,0.004469440202614623,"['地区', '经济']"
944,0.004469440202614623,['英国']
2913,0.004469440202614623,"['市场', '社会']"
1951,0.004469440202614623,"['企业', '银行']"
95,0.004469440202614623,['主导']
3338,0.004469440202614623,"['效率', '经济']"
3613,0.004432194867592834,"['目前', '经济']"
1848,0.004432194867592834,"['企业', '国家']"
1891,0.004432194867592834,"['企业', '机制']"
2829,0.004394949532571046,"['市场', '当前']"
2248,0.004394949532571046,"['公司', '股权']"
1174,0.004394949532571046,"['世界', '全球']"
1055,0.004394949532571046,['逻辑']
3056,0.004394949532571046,"['成本', '经济']"
2871,0.004394949532571046,"['市场', '未来']"
974,0.004357704197549257,['视频']
1292,0.004357704197549257,"['中国', '国内']"
1560,0.004357704197549257,"['产业', '我国']"
807,0.004357704197549257,['生物']
832,0.004320458862527469,['石油']
685,0.004320458862527469,['权利']
164,0.004320458862527469,['以下']
862,0.004320458862527469,['笔者']
377,0.004320458862527469,['国民经济']
283,0.00428321352750568,['前提']
1342,0.00428321352750568,"['中国', '方面']"
873,0.00428321352750568,['系统性']
3370,0.00428321352750568,"['方式', '经济']"
3402,0.00428321352750568,"['方面', '问题']"
1868,0.00428321352750568,"['企业', '我国']"
3919,0.004245968192483892,"['问题', '风险']"
2121,0.004245968192483892,"['信息', '市场']"
3892,0.004208722857462103,"['资金', '金融']"
1906,0.004208722857462103,"['企业', '环境']"
551,0.004208722857462103,['思路']
2944,0.004208722857462103,"['市场', '行业']"
2518,0.004208722857462103,"['因素', '市场']"
458,0.004208722857462103,['客户']
565,0.004208722857462103,['情绪']
776,0.004171477522440314,['物价']
2547,0.004171477522440314,"['国内', '经济']"
395,0.004171477522440314,['基层']
956,0.004171477522440314,['行情']
1119,0.004171477522440314,['食品']
3881,0.004171477522440314,"['资本', '金融']"
2625,0.004171477522440314,"['国际', '我国']"
2445,0.004171477522440314,"['危机', '经济']"
1324,0.004171477522440314,"['中国', '我国']"
2701,0.004171477522440314,"['基础', '市场']"
1238,0.004134232187418526,"['中国', '产业']"
2458,0.004134232187418526,"['压力', '市场']"
1300,0.004134232187418526,"['中国', '基础']"
1627,0.004134232187418526,"['产品', '技术']"
2508,0.004134232187418526,"['商业', '银行']"
3432,0.004134232187418526,"['未来', '经济']"
3562,0.004134232187418526,"['环境', '生态']"
1100,0.004134232187418526,['需要']
1179,0.004134232187418526,"['世界', '国家']"
639,0.004134232187418526,['文明']
3989,0.004134232187418526,"['中国', '市场', '经济']"
1940,0.004134232187418526,"['企业', '质量']"
2123,0.004134232187418526,"['信息', '技术']"
3469,0.004096986852396737,"['机构', '资金']"
2462,0.004096986852396737,"['压力', '经济']"
3898,0.004096986852396737,"['资金', '风险']"
2848,0.004096986852396737,"['市场', '指数']"
457,0.004096986852396737,['实际']
3742,0.004096986852396737,"['经济', '领域']"
2769,0.004096986852396737,"['央行', '货币']"
2868,0.004096986852396737,"['市场', '时间']"
158,0.004059741517374949,['今后']
499,0.004059741517374949,['幅度']
1999,0.004059741517374949,"['住房', '市场']"
2199,0.004059741517374949,"['公司', '制度']"
932,0.004059741517374949,['背后']
51,0.00402249618235316,['上半年']
216,0.00402249618235316,['做法']
3893,0.00402249618235316,"['资金', '银行']"
1402,0.00402249618235316,"['中国', '质量']"
3412,0.00402249618235316,"['时代', '社会主义']"
100,0.00402249618235316,['主题']
3717,0.00402249618235316,"['经济', '财政']"
2926,0.00402249618235316,"['市场', '结构']"
433,0.00402249618235316,['如今']
3386,0.00402249618235316,"['方面', '社会']"
502,0.00402249618235316,['年代']
2953,0.00402249618235316,"['市场', '规模']"
1011,0.003985250847331372,['费用']
1766,0.003985250847331372,"['价值', '市场']"
2326,0.003985250847331372,"['利率', '经济']"
553,0.003985250847331372,['总书记']
2863,0.003985250847331372,"['市场', '方式']"
3269,0.003985250847331372,"['政府', '问题']"
3540,0.003985250847331372,"['活力', '经济']"
3332,0.003985250847331372,"['政策', '风险']"
2892,0.003985250847331372,"['市场', '流动性']"
284,0.003985250847331372,['前景']
1697,0.003948005512309583,"['人民', '社会']"
1822,0.003948005512309583,"['企业', '体系']"
2615,0.003948005512309583,"['国家', '问题']"
3219,0.003948005512309583,"['措施', '政策']"
2173,0.003948005512309583,"['全球', '国际']"
2696,0.003910760177287795,"['城市', '经济']"
3914,0.003910760177287795,"['银行', '风险']"
2479,0.003910760177287795,"['原因', '经济']"
1347,0.003910760177287795,"['中国', '未来']"
1835,0.003910760177287795,"['企业', '制度']"
484,0.003910760177287795,['工程']
2599,0.003910760177287795,"['国家', '美国']"
3353,0.003910760177287795,"['数据', '经济']"
1552,0.003910760177287795,"['产业', '基础']"
3871,0.003910760177287795,"['贷款', '银行']"
1601,0.0038735148422660063,"['产业', '资源']"
2971,0.0038735148422660063,"['市场', '过程']"
1599,0.0038735148422660063,"['产业', '质量']"
962,0.0038735148422660063,['西部']
60,0.0038735148422660063,['不确定性']
3932,0.0038735148422660063,"['世界', '中国', '经济']"
2111,0.0038735148422660063,"['信心', '市场']"
1801,0.0038735148422660063,"['价格', '经济']"
3880,0.0038362695072442178,"['资本', '资金']"
211,0.0038362695072442178,['债券']
1080,0.0038362695072442178,['门槛']
994,0.0038362695072442178,['负担']
3409,0.0037990241722224293,"['时代', '特色']"
3102,0.0037990241722224293,"['我国', '质量']"
1762,0.0037990241722224293,"['以来', '经济']"
3282,0.0037990241722224293,"['政策', '方面']"
672,0.0037990241722224293,['期间']
1916,0.0037990241722224293,"['企业', '科技']"
1047,0.0037990241722224293,['退市']
406,0.0037990241722224293,['增量']
558,0.0037990241722224293,['总量']
1357,0.0037990241722224293,"['中国', '水平']"
695,0.0037990241722224293,['来源']
1700,0.0037617788372006408,"['人民', '群众']"
114,0.0037617788372006408,['习近平']
465,0.0037617788372006408,['导向']
453,0.0037617788372006408,['实力']
3233,0.0037617788372006408,"['收入', '经济']"
422,0.0037617788372006408,['大国']
4007,0.0037617788372006408,"['中国', '时代', '社会主义']"
2252,0.0037617788372006408,"['公司', '行为']"
408,0.0037617788372006408,['增长率']
1386,0.0037617788372006408,"['中国', '股市']"
3499,0.0037617788372006408,"['模式', '经济']"
3471,0.0037617788372006408,"['机构', '银行']"
980,0.0037617788372006408,['记者']
3709,0.0037245335021788522,"['经济', '要素']"
2557,0.0037245335021788522,"['国家', '国际']"
241,0.0037245335021788522,['关税']
65,0.0037245335021788522,['世纪']
4006,0.0037245335021788522,"['中国', '时代', '特色']"
3693,0.0037245335021788522,"['经济', '结构性']"
2320,0.0037245335021788522,"['利率', '政策']"
2571,0.0037245335021788522,"['国家', '政府']"
1564,0.0037245335021788522,"['产业', '政策']"
798,0.0037245335021788522,['理性']
724,0.0037245335021788522,['比重']
3320,0.0037245335021788522,"['政策', '资金']"
946,0.0037245335021788522,['苹果']
2339,0.0037245335021788522,"['利益', '市场']"
1942,0.0037245335021788522,"['企业', '资产']"
627,0.0036872881671570637,['效益']
550,0.0036872881671570637,['思维']
1327,0.0036872881671570637,"['中国', '技术']"
2262,0.0036872881671570637,"['公司', '资本']"
1249,0.0036872881671570637,"['中国', '以来']"
142,0.0036872881671570637,['人力']
851,0.0036872881671570637,['积极性']
354,0.0036500428321352752,['品质']
813,0.0036500428321352752,['电子']
2651,0.0036500428321352752,"['国际', '金融']"
630,0.0036500428321352752,['教师']
2292,0.0036500428321352752,"['农村', '农民']"
548,0.0036500428321352752,['态度']
3089,0.0036500428321352752,"['我国', '社会']"
780,0.0036500428321352752,['特征']
1922,0.0036127974971134867,"['企业', '结构']"
358,0.0036127974971134867,['商家']
1955,0.0036127974971134867,"['企业', '需求']"
2035,0.0036127974971134867,"['体系', '国家']"
347,0.0036127974971134867,['员工']
741,0.0036127974971134867,['法治']
0,0.0036127974971134867,['10月']
4105,0.0036127974971134867,"['企业', '市场', '经济']"
3670,0.0036127974971134867,"['科技', '经济']"
2522,0.0036127974971134867,"['因素', '经济']"
802,0.003575552162091698,['生产力']
3835,0.003575552162091698,"['要素', '资源']"
821,0.003575552162091698,['百分点']
4411,0.003575552162091698,"['时代', '特色', '社会主义']"
795,0.003575552162091698,['现金']
2363,0.003575552162091698,"['制度', '机制']"
2911,0.003575552162091698,"['市场', '目标']"
736,0.003575552162091698,['油价']
948,0.003575552162091698,['茅台']
4345,0.0035383068270699097,"['市场', '经济', '金融']"
727,0.0035383068270699097,['民族']
1325,0.0035383068270699097,"['中国', '战略']"
372,0.0035383068270699097,['国外']
3712,0.0035383068270699097,"['经济', '规模']"
146,0.0035383068270699097,['人士']
345,0.0035383068270699097,['后果']
3475,0.0035383068270699097,"['机构', '风险']"
1777,0.0035383068270699097,"['价格', '企业']"
2782,0.0035383068270699097,"['宏观', '政策']"
456,0.0035383068270699097,['实质性']
2088,0.0035383068270699097,"['作用', '政策']"
363,0.003501061492048121,['团队']
3736,0.003501061492048121,"['经济', '银行']"
1368,0.003501061492048121,"['中国', '目前']"
1898,0.003501061492048121,"['企业', '模式']"
69,0.003501061492048121,['业态']
1957,0.003501061492048121,"['企业', '领域']"
1699,0.003501061492048121,"['人民', '经济']"
1741,0.003501061492048121,"['今年', '经济']"
1042,0.003501061492048121,['近平']
845,0.003501061492048121,['科学']
2891,0.003501061492048121,"['市场', '活力']"
2117,0.003501061492048121,"['信息', '公司']"
2247,0.003501061492048121,"['公司', '股市']"
677,0.003501061492048121,['本质']
891,0.0034638161570263322,['经贸']
1143,0.0034638161570263322,"['IPO', '市场']"
966,0.0034638161570263322,['观点']
1736,0.0034638161570263322,"['今年', '市场']"
350,0.0034638161570263322,['命运']
2882,0.0034638161570263322,"['市场', '模式']"
2964,0.0034638161570263322,"['市场', '资产']"
