,support,itemsets
259,0.005445187207733107,['西部']
248,0.005445187207733107,['股份']
450,0.005445187207733107,"['机制', '经济']"
413,0.005429495025578257,"['市场', '结构']"
178,0.005429495025578257,['期间']
367,0.005429495025578257,"['作用', '资源']"
383,0.005429495025578257,"['国家', '政府']"
417,0.005429495025578257,"['市场', '能力']"
336,0.005429495025578257,"['企业', '制度']"
184,0.005413802843423406,['权利']
479,0.005413802843423406,"['货币', '金融']"
191,0.005382418479113705,['欧洲']
16,0.005366726296958855,['乡村']
443,0.005366726296958855,"['政策', '金融']"
160,0.005351034114804005,['数字']
203,0.0053353419326491545,['潜力']
358,0.0053353419326491545,"['体制', '市场']"
243,0.005319649750494304,['美联储']
288,0.005319649750494304,['道路']
392,0.005319649750494304,"['基础', '市场']"
427,0.005319649750494304,"['当前', '经济']"
205,0.005303957568339453,['特点']
415,0.005303957568339453,"['市场', '股市']"
481,0.005288265386184603,"['资金', '银行']"
384,0.005256881021874902,"['国家', '政策']"
475,0.005256881021874902,"['经济', '阶段']"
313,0.005241188839720051,"['中国', '方面']"
224,0.005225496657565201,['科创板']
77,0.005225496657565201,['北京']
317,0.005225496657565201,"['中国', '目前']"
3,0.0051941122932555005,['一带']
477,0.00517842011110065,"['经济', '领域']"
368,0.00517842011110065,"['全球', '市场']"
245,0.005162727928945799,['群体']
464,0.005162727928945799,"['经济', '规模']"
360,0.005162727928945799,"['体系', '市场']"
486,0.005147035746790949,"['政策', '经济', '货币']"
334,0.005147035746790949,"['价格', '经济']"
36,0.005147035746790949,['以下']
410,0.005147035746790949,"['市场', '目前']"
365,0.005147035746790949,"['作用', '政策']"
431,0.005115651382481248,"['战略', '经济']"
485,0.005115651382481248,"['中国', '经济', '问题']"
414,0.005115651382481248,"['市场', '美国']"
345,0.005084267018171547,"['企业', '机构']"
408,0.005084267018171547,"['市场', '水平']"
117,0.005068574836016696,['层次']
348,0.005068574836016696,"['企业', '结构']"
469,0.005068574836016696,"['经济', '资金']"
127,0.005052882653861846,['当中']
437,0.005052882653861846,"['政府', '财政']"
185,0.005052882653861846,['权益']
204,0.005052882653861846,['特征']
452,0.005052882653861846,"['条件', '经济']"
448,0.005052882653861846,"['方面', '问题']"
473,0.005037190471706996,"['经济', '银行']"
57,0.005037190471706996,['公众']
104,0.005021498289552145,['城镇']
265,0.005021498289552145,['规律']
306,0.005021498289552145,"['中国', '制度']"
376,0.005005806107397295,"['原因', '市场']"
398,0.005005806107397295,"['市场', '情况']"
