,support,itemsets
739,0.005978721400998023,"['市场', '成本']"
762,0.005978721400998023,"['市场', '社会']"
586,0.005963029218843173,"['企业', '方面']"
233,0.005963029218843173,['指标']
611,0.005931644854533472,"['企业', '风险']"
3,0.005931644854533472,['2018年']
346,0.005915952672378621,['税收']
543,0.005915952672378621,"['产品', '企业']"
604,0.0059002604902237705,"['企业', '资源']"
627,0.0059002604902237705,"['体系', '金融']"
498,0.00588456830806892,"['中国', '水平']"
97,0.00588456830806892,['内部']
874,0.00588456830806892,"['现在', '经济']"
39,0.005868876125914069,['交通']
827,0.005868876125914069,"['政府', '资源']"
708,0.005868876125914069,"['国家', '问题']"
754,0.005868876125914069,"['市场', '机构']"
399,0.005853183943759219,['规定']
467,0.005853183943759219,"['中国', '产业']"
307,0.005853183943759219,['渠道']
499,0.005837491761604368,"['中国', '特色']"
6,0.005837491761604368,['9月']
359,0.005837491761604368,['经济学家']
375,0.0057904152151398176,['股价']
383,0.0057904152151398176,['能源']
702,0.005774723032984967,"['国家', '社会']"
397,0.0057590308508301165,['规划']
579,0.005727646486520415,"['企业', '我国']"
188,0.005727646486520415,['工具']
676,0.005727646486520415,"['动力', '经济']"
878,0.005711954304365565,"['目前', '经济']"
144,0.005711954304365565,['国外']
506,0.005696262122210714,"['中国', '社会主义']"
55,0.005696262122210714,['今后']
937,0.005696262122210714,"['金融', '问题']"
81,0.005680569940055864,['信心']
448,0.005680569940055864,['集团']
599,0.005664877757901014,"['企业', '行业']"
315,0.0056178012114364625,['状态']
482,0.0056178012114364625,"['中国', '国内']"
257,0.0056178012114364625,['方案']
258,0.005602109029281612,['方法']
567,0.005602109029281612,"['企业', '公司']"
855,0.005570724664971911,"['未来', '经济']"
120,0.00555503248281706,['医疗']
27,0.00555503248281706,['之前']
893,0.00555503248281706,"['经济', '能力']"
122,0.005523648118507359,['单位']
716,0.0055079559363525096,"['地区', '经济']"
689,0.005492263754197659,"['因素', '经济']"
598,0.005492263754197659,"['企业', '能力']"
923,0.005492263754197659,"['贷款', '银行']"
412,0.0054765715720428085,['贡献']
501,0.005445187207733107,"['中国', '现在']"
552,0.005445187207733107,"['人民币', '汇率']"
376,0.005445187207733107,['股份']
856,0.005445187207733107,"['机制', '经济']"
392,0.005445187207733107,['西部']
699,0.005429495025578257,"['国家', '政府']"
270,0.005429495025578257,['期间']
765,0.005429495025578257,"['市场', '结构']"
569,0.005429495025578257,"['企业', '制度']"
769,0.005429495025578257,"['市场', '能力']"
635,0.005429495025578257,"['作用', '资源']"
277,0.005413802843423406,['权利']
921,0.005413802843423406,"['货币', '金融']"
289,0.005382418479113705,['欧洲']
840,0.005366726296958855,"['政策', '金融']"
31,0.005366726296958855,['乡村']
248,0.005351034114804005,['数字']
616,0.0053353419326491545,"['体制', '市场']"
308,0.0053353419326491545,['潜力']
437,0.005319649750494304,['道路']
720,0.005319649750494304,"['基础', '市场']"
368,0.005319649750494304,['美联储']
790,0.005319649750494304,"['当前', '经济']"
312,0.005303957568339453,['特点']
767,0.005303957568339453,"['市场', '股市']"
932,0.005288265386184603,"['资金', '银行']"
913,0.005256881021874902,"['经济', '阶段']"
700,0.005256881021874902,"['国家', '政策']"
495,0.005241188839720051,"['中国', '方面']"
118,0.005225496657565201,['北京']
503,0.005225496657565201,"['中国', '目前']"
340,0.005225496657565201,['科创板']
8,0.0051941122932555005,['一带']
641,0.00517842011110065,"['全球', '市场']"
915,0.00517842011110065,"['经济', '领域']"
897,0.005162727928945799,"['经济', '规模']"
370,0.005162727928945799,['群体']
624,0.005162727928945799,"['体系', '市场']"
631,0.005147035746790949,"['作用', '政策']"
761,0.005147035746790949,"['市场', '目前']"
562,0.005147035746790949,"['价格', '经济']"
967,0.005147035746790949,"['政策', '经济', '货币']"
60,0.005147035746790949,['以下']
806,0.005115651382481248,"['战略', '经济']"
950,0.005115651382481248,"['中国', '经济', '问题']"
766,0.005115651382481248,"['市场', '美国']"
756,0.005084267018171547,"['市场', '水平']"
588,0.005084267018171547,"['企业', '机构']"
904,0.005068574836016696,"['经济', '资金']"
184,0.005068574836016696,['层次']
597,0.005068574836016696,"['企业', '结构']"
851,0.005052882653861846,"['方面', '问题']"
311,0.005052882653861846,['特征']
826,0.005052882653861846,"['政府', '财政']"
862,0.005052882653861846,"['条件', '经济']"
279,0.005052882653861846,['权益']
201,0.005052882653861846,['当中']
911,0.005037190471706996,"['经济', '银行']"
90,0.005037190471706996,['公众']
154,0.005021498289552145,['城镇']
400,0.005021498289552145,['规律']
480,0.005021498289552145,"['中国', '制度']"
738,0.005005806107397295,"['市场', '情况']"
684,0.005005806107397295,"['原因', '市场']"
32,0.004990113925242444,['事业']
140,0.004974421743087594,['国企']
317,0.004958729560932743,['环节']
85,0.004943037378777893,['债券']
898,0.004943037378777893,"['经济', '财政']"
655,0.004927345196623042,"['关系', '经济']"
741,0.004927345196623042,"['市场', '房地产']"
372,0.004911653014468192,['职工']
602,0.004911653014468192,"['企业', '资产']"
45,0.004895960832313341,['人力']
946,0.004880268650158491,"['中国', '市场', '经济']"
462,0.004880268650158491,"['世界', '国家']"
693,0.004880268650158491,"['国家', '国际']"
928,0.004864576468003641,"['资本', '金融']"
481,0.00483319210369394,"['中国', '原因']"
305,0.00483319210369394,['深圳']
942,0.00483319210369394,"['世界', '中国', '经济']"
931,0.004801807739384239,"['资金', '金融']"
891,0.004786115557229388,"['经济', '结构性']"
662,0.004786115557229388,"['利率', '市场']"
690,0.004786115557229388,"['国内', '国际']"
174,0.004786115557229388,['孩子']
344,0.004770423375074538,['积极性']
224,0.004770423375074538,['房价']
832,0.004754731192919687,"['政策', '方面']"
420,0.004754731192919687,['费用']
71,0.004754731192919687,['会议']
79,0.004739039010764837,['保险']
247,0.004739039010764837,['效益']
185,0.004723346828609987,['层面']
478,0.004723346828609987,"['中国', '作用']"
906,0.004723346828609987,"['经济', '过去']"
620,0.004723346828609987,"['体制', '机制']"
309,0.004691962464300286,['物价']
536,0.004676270282145435,"['产业', '政策']"
658,0.004676270282145435,"['农村', '农民']"
710,0.004676270282145435,"['国际', '我国']"
714,0.004660578099990585,"['国际', '资本']"
489,0.004660578099990585,"['中国', '我国']"
11,0.004644885917835734,['专业']
497,0.004644885917835734,"['中国', '未来']"
805,0.004613501553526033,"['我国', '问题']"
491,0.004613501553526033,"['中国', '技术']"
860,0.004613501553526033,"['机构', '银行']"
683,0.004613501553526033,"['压力', '经济']"
168,0.0045978093713711825,['媒体']
485,0.0045978093713711825,"['中国', '基础']"
343,0.0045978093713711825,['秩序']
183,0.0045978093713711825,['局面']
508,0.004582117189216333,"['中国', '结构']"
880,0.004582117189216333,"['目标', '经济']"
143,0.004582117189216333,['国务院']
788,0.004566425007061482,"['市场经济', '经济']"
391,0.004566425007061482,['西方']
549,0.004566425007061482,"['人口', '经济']"
9,0.004566425007061482,['上海']
278,0.004566425007061482,['权力']
820,0.004550732824906632,"['政府', '方面']"
457,0.004550732824906632,['香港']
726,0.004550732824906632,"['增长率', '经济']"
236,0.004550732824906632,['支出']
172,0.004550732824906632,['学校']
952,0.004519348460596931,"['企业', '市场', '经济']"
331,0.004519348460596931,['百分点']
623,0.00450365627844208,"['体制', '问题']"
673,0.00450365627844208,"['制度', '社会']"
715,0.00448796409628723,"['国际', '金融']"
87,0.00448796409628723,['做法']
735,0.004472271914132379,"['差距', '收入']"
853,0.004472271914132379,"['时期', '经济']"
109,0.004472271914132379,['前提']
734,0.004472271914132379,"['居民', '收入']"
533,0.004472271914132379,"['产业', '我国']"
760,0.0044565797319775285,"['市场', '现在']"
470,0.0044565797319775285,"['中国', '人民']"
587,0.0044565797319775285,"['企业', '机制']"
25,0.0044565797319775285,['主导']
843,0.0044565797319775285,"['政策', '需求']"
141,0.0044565797319775285,['国债']
26,0.0044565797319775285,['举措']
476,0.0044565797319775285,"['中国', '体制']"
559,0.0044565797319775285,"['价格', '企业']"
696,0.0044565797319775285,"['国家', '我国']"
459,0.004440887549822678,"['GDP', '经济']"
16,0.004440887549822678,['业绩']
169,0.004440887549822678,['存款']
469,0.004440887549822678,"['中国', '人口']"
545,0.004440887549822678,"['产品', '技术']"
165,0.004425195367667828,['大学']
396,0.004425195367667828,['观点']
48,0.004425195367667828,['人均']
566,0.004425195367667828,"['企业', '作用']"
877,0.004425195367667828,"['理论', '经济']"
930,0.004425195367667828,"['资源', '问题']"
557,0.004409503185512978,"['以来', '经济']"
463,0.004409503185512978,"['世界', '国际']"
539,0.004409503185512978,"['产业', '资本']"
535,0.004393811003358127,"['产业', '政府']"
385,0.004393811003358127,['英国']
816,0.004378118821203277,"['收入', '社会']"
471,0.004378118821203277,"['中国', '人民币']"
477,0.004378118821203277,"['中国', '体系']"
450,0.004378118821203277,['需要']
327,0.004378118821203277,['生产率']
780,0.004378118821203277,"['市场', '过程']"
287,0.004362426639048426,['概念']
590,0.004346734456893576,"['企业', '环境']"
523,0.004331042274738725,"['主体', '市场']"
280,0.004331042274738725,['杠杆']
373,0.0043153500925838745,['职能']
435,0.004299657910429024,['逻辑']
293,0.004299657910429024,['民间']
520,0.004299657910429024,"['中国', '需求']"
867,0.004299657910429024,"['特色', '社会主义']"
725,0.004283965728274173,"['增速', '经济']"
613,0.004283965728274173,"['优势', '经济']"
948,0.004283965728274173,"['中国', '特色', '社会主义']"
733,0.004268273546119324,"['实体', '金融']"
646,0.004268273546119324,"['公司', '投资者']"
179,0.004268273546119324,['实际']
815,0.004252581363964473,"['收入', '水平']"
831,0.004252581363964473,"['政治', '经济']"
303,0.004252581363964473,['海外']
771,0.004252581363964473,"['市场', '行为']"
528,0.004236889181809623,"['产业', '优势']"
835,0.004236889181809623,"['政策', '社会']"
956,0.004236889181809623,"['作用', '市场', '资源']"
404,0.004236889181809623,['计划经济']
546,0.004221196999654772,"['产品', '经济']"
686,0.004205504817499922,"['原因', '问题']"
958,0.004205504817499922,"['宏观', '政策', '经济']"
531,0.004205504817499922,"['产业', '基础']"
640,0.004189812635345071,"['全球', '国际']"
848,0.004189812635345071,"['方面', '社会']"
941,0.004189812635345071,"['问题', '风险']"
350,0.00415842827103537,['粮食']
203,0.004127043906725669,['当地']
797,0.004127043906725669,"['我国', '政策']"
571,0.004127043906725669,"['企业', '国内']"
195,0.004127043906725669,['布局']
110,0.004127043906725669,['前景']
721,0.004111351724570819,"['基础', '政府']"
947,0.004111351724570819,"['中国', '政策', '经济']"
180,0.004111351724570819,['客户']
876,0.004111351724570819,"['现象', '经济']"
490,0.004095659542415969,"['中国', '战略']"
770,0.004079967360261118,"['市场', '行业']"
610,0.004064275178106268,"['企业', '需求']"
336,0.004064275178106268,['石油']
518,0.004064275178106268,"['中国', '银行']"
917,0.004048582995951417,"['结构', '问题']"
570,0.0040328908137965665,"['企业', '原因']"
773,0.0040328908137965665,"['市场', '规模']"
425,0.004017198631641716,['走势']
129,0.004017198631641716,['双方']
776,0.004001506449486865,"['市场', '资产']"
577,0.004001506449486865,"['企业', '情况']"
697,0.004001506449486865,"['国家', '战略']"
324,0.003985814267332015,['理性']
555,0.003970122085177164,"['今年', '经济']"
959,0.003970122085177164,"['实体', '经济', '金融']"
98,0.003970122085177164,['内需']
846,0.003970122085177164,"['效率', '资源']"
452,0.003954429903022315,['顺差']
136,0.003954429903022315,['品牌']
804,0.003954429903022315,"['我国', '金融']"
757,0.003954429903022315,"['市场', '汇率']"
675,0.003954429903022315,"['制度', '问题']"
468,0.003938737720867464,"['中国', '产品']"
21,0.003938737720867464,['中小企业']
618,0.003938737720867464,"['体制', '政府']"
670,0.003923045538712614,"['制度', '政府']"
882,0.003923045538712614,"['社会', '资源']"
800,0.003923045538712614,"['我国', '社会']"
176,0.003923045538712614,['官员']
888,0.003923045538712614,"['程度', '经济']"
37,0.003907353356557763,['亚洲']
219,0.003907353356557763,['意识']
719,0.003907353356557763,"['城市', '经济']"
121,0.003907353356557763,['协议']
922,0.0038916611744029125,"['货币', '银行']"
389,0.0038916611744029125,['行情']
4,0.0038916611744029125,['2019年']
496,0.0038916611744029125,"['中国', '时代']"
829,0.0038916611744029125,"['政府', '金融']"
775,0.003875968992248062,"['市场', '质量']"
341,0.003875968992248062,['科学']
659,0.003875968992248062,"['农村', '城市']"
945,0.003875968992248062,"['中国', '国际', '经济']"
772,0.003875968992248062,"['市场', '要素']"
326,0.0038602768100932114,['生产力']
510,0.0038602768100932114,"['中国', '货币']"
78,0.0038445846279383613,['供求']
299,0.0038445846279383613,['法规']
282,0.0038445846279383613,['来源']
584,0.0038445846279383613,"['企业', '效率']"
492,0.0038288924457835108,"['中国', '收入']"
654,0.0038288924457835108,"['关系', '市场']"
561,0.0038288924457835108,"['价格', '成本']"
430,0.0038288924457835108,['近期']
704,0.0038132002636286602,"['国家', '美国']"
513,0.0038132002636286602,"['中国', '资源']"
940,0.0038132002636286602,"['银行', '风险']"
944,0.0038132002636286602,"['中国', '国家', '经济']"
357,0.0038132002636286602,['经济体']
212,0.0037975080814738097,['思路']
649,0.0037975080814738097,"['公司', '股票']"
633,0.0037975080814738097,"['作用', '社会']"
500,0.0037975080814738097,"['中国', '环境']"
852,0.003781815899318959,"['时候', '经济']"
834,0.003781815899318959,"['政策', '环境']"
812,0.003781815899318959,"['措施', '政策']"
953,0.003781815899318959,"['企业', '市场', '资本']"
564,0.003781815899318959,"['企业', '体制']"
134,0.003781815899318959,['后果']
813,0.003766123717164109,"['措施', '经济']"
666,0.0037504315350092585,"['利率', '银行']"
798,0.0037504315350092585,"['我国', '水平']"
196,0.0037504315350092585,['常态']
406,0.003734739352854408,['记者']
651,0.003734739352854408,"['公司', '资金']"
29,0.003734739352854408,['之外']
238,0.003734739352854408,['收支']
354,0.003734739352854408,['红利']
612,0.003734739352854408,"['优势', '市场']"
167,0.003734739352854408,['好处']
182,0.003734739352854408,['导向']
339,0.0037190471706995574,['福利']
637,0.0037190471706995574,"['信息', '市场']"
718,0.0037190471706995574,"['地方', '经济']"
563,0.0037190471706995574,"['企业', '优势']"
530,0.0037190471706995574,"['产业', '国家']"
707,0.0037190471706995574,"['国家', '金融']"
487,0.003703354988544707,"['中国', '情况']"
540,0.003703354988544707,"['产业', '资源']"
272,0.003703354988544707,['本质']
871,0.0036876628063898568,"['环境', '资源']"
322,0.0036876628063898568,['现金']
353,0.0036876628063898568,['系统性']
330,0.0036719706242350062,['电子']
575,0.0036719706242350062,"['企业', '基础']"
568,0.0036719706242350062,"['企业', '利润']"
197,0.0036719706242350062,['幅度']
705,0.0036719706242350062,"['国家', '资本']"
