,support,itemsets
3161,0.006208842897460019,"['发展', '推动', '改革']"
659,0.006208842897460019,['激发']
920,0.006208842897460019,['进口']
869,0.006095954844778927,['质押']
160,0.006095954844778927,['分配']
537,0.00605832549388523,['支付']
3186,0.00605832549388523,"['发展', '推进', '改革']"
632,0.00605832549388523,['流动']
85,0.00605832549388523,['保证']
725,0.00605832549388523,['突破']
80,0.00605832549388523,['促使']
760,0.006020696142991533,['综合']
1807,0.0059830667920978365,"['发展', '解决']"
2292,0.0059830667920978365,"['带来', '影响']"
359,0.0059830667920978365,['属于']
1634,0.0059830667920978365,"['升级', '转型']"
1732,0.0059830667920978365,"['发展', '提供']"
924,0.00594543744120414,['进步']
1662,0.00594543744120414,"['发展', '合作']"
512,0.00594543744120414,['探索']
679,0.005907808090310442,['盈利']
579,0.005870178739416745,['显示']
469,0.005832549388523048,['把握']
1800,0.005832549388523048,"['发展', '融合']"
97,0.005794920037629351,['值得']
243,0.005794920037629351,['变革']
1692,0.005794920037629351,"['发展', '带动']"
831,0.0057572906867356536,['计算']
1592,0.0057572906867356536,"['加快', '推动']"
690,0.0057572906867356536,['相应']
513,0.0057572906867356536,['接受']
498,0.005719661335841957,['指导']
77,0.005719661335841957,['依靠']
1679,0.005719661335841957,"['发展', '完善']"
861,0.005719661335841957,['调查']
501,0.00568203198494826,['挑战']
204,0.005644402634054563,['协调']
658,0.005606773283160865,['激励']
730,0.005606773283160865,['符合']
933,0.005606773283160865,['追求']
2390,0.005606773283160865,"['开放', '推动']"
518,0.005569143932267168,['推出']
897,0.005569143932267168,['转移']
930,0.005569143932267168,['违规']
837,0.005569143932267168,['认识']
627,0.005569143932267168,['注意']
274,0.0055315145813734715,['回购']
723,0.0055315145813734715,['稳定']
1690,0.0055315145813734715,"['发展', '工作']"
644,0.0055315145813734715,['涉嫌']
1626,0.005493885230479775,"['升级', '推动']"
2477,0.005456255879586077,"['影响', '造成']"
3140,0.00541862652869238,"['发展', '开放', '改革']"
441,0.00541862652869238,['成立']
1231,0.00541862652869238,"['促进', '建设']"
965,0.00541862652869238,['重组']
65,0.00541862652869238,['低于']
670,0.005380997177798683,['理解']
180,0.005380997177798683,['加上']
3131,0.005380997177798683,"['发展', '建设', '推动']"
1822,0.005343367826904986,"['发展', '转型']"
2191,0.005343367826904986,"['实现', '推进']"
439,0.005343367826904986,['愿意']
882,0.0053057384760112885,['走向']
992,0.0053057384760112885,['革命']
220,0.0053057384760112885,['反映']
1767,0.0053057384760112885,"['发展', '生活']"
442,0.0053057384760112885,['成长']
972,0.005268109125117592,['防范']
2263,0.005268109125117592,"['工作', '推进']"
982,0.005268109125117592,['陷入']
2594,0.005268109125117592,"['推动', '提升']"
1794,0.005268109125117592,"['发展', '能够']"
31,0.005268109125117592,['了解']
984,0.005230479774223895,['集中']
444,0.005230479774223895,['所谓']
1733,0.005192850423330198,"['发展', '提出']"
2591,0.005192850423330198,"['推动', '推进']"
2356,0.005192850423330198,"['建设', '改革']"
1398,0.0051552210724365,"['出现', '导致']"
72,0.0051552210724365,['例如']
1681,0.005117591721542803,"['发展', '实施']"
241,0.005079962370649106,['变成']
12,0.005079962370649106,['不可']
1765,0.005079962370649106,"['发展', '现代化']"
1760,0.005079962370649106,"['发展', '消费']"
116,0.0050423330197554095,['全球化']
1259,0.0050423330197554095,"['促进', '服务']"
372,0.0050423330197554095,['帮助']
1585,0.0050423330197554095,"['加快', '建设']"
106,0.005004703668861712,['储备']
1130,0.004967074317968015,"['优化', '发展']"
2262,0.004967074317968015,"['工作', '推动']"
759,0.004967074317968015,['维持']
1766,0.004967074317968015,"['发展', '生产']"
1762,0.004967074317968015,"['发展', '深化']"
840,0.004967074317968015,['设立']
2011,0.004929444967074318,"['合作', '推动']"
2958,0.004929444967074318,"['促进', '发展', '推动']"
1782,0.004929444967074318,"['发展', '管理']"
1171,0.004891815616180621,"['供给', '发展']"
1394,0.004891815616180621,"['出现', '可能']"
1672,0.004891815616180621,"['发展', '增强']"
2595,0.004854186265286923,"['推动', '提高']"
889,0.004854186265286923,['足够']
1350,0.004854186265286923,"['具有', '发展']"
1461,0.0048165569143932266,"['创新', '建设']"
506,0.0048165569143932266,['损害']
630,0.00477892756349953,['流入']
197,0.00477892756349953,['化解']
2100,0.004741298212605833,"['增长', '持续']"
910,0.004741298212605833,['运用']
1396,0.004741298212605833,"['出现', '增长']"
710,0.004741298212605833,['确保']
218,0.004703668861712135,['反弹']
1251,0.004703668861712135,"['促进', '提高']"
687,0.004666039510818438,['相信']
6,0.004666039510818438,['下滑']
1968,0.004666039510818438,"['可能', '导致']"
380,0.004666039510818438,['应对']
1221,0.004666039510818438,"['促进', '增长']"
550,0.004666039510818438,['改造']
971,0.004666039510818438,['防止']
755,0.004666039510818438,['统筹']
796,0.004666039510818438,['落地']
100,0.004628410159924741,['做到']
1974,0.004628410159924741,"['可能', '影响']"
410,0.004628410159924741,['强制']
711,0.004628410159924741,['确定']
3117,0.0045907808090310444,"['发展', '实现', '推动']"
1224,0.0045907808090310444,"['促进', '实现']"
1555,0.0045907808090310444,"['加强', '建设']"
272,0.004553151458137347,['回报']
487,0.004553151458137347,['担心']
1708,0.004553151458137347,"['发展', '影响']"
1670,0.004553151458137347,"['发展', '培育']"
1747,0.004553151458137347,"['发展', '有利于']"
23,0.004553151458137347,['为主']
2099,0.00451552210724365,"['增长', '拉动']"
2155,0.00451552210724365,"['完善', '改革']"
288,0.00451552210724365,['培养']
720,0.00451552210724365,['积累']
824,0.004477892756349953,['觉得']
700,0.004477892756349953,['着力']
2106,0.004477892756349953,"['增长', '改革']"
526,0.004477892756349953,['提到']
756,0.004477892756349953,['统计']
192,0.004440263405456256,['劳动']
911,0.004440263405456256,['运营']
892,0.004440263405456256,['转化']
1263,0.004402634054562559,"['促进', '消费']"
1247,0.004402634054562559,"['促进', '推进']"
2927,0.004402634054562559,"['促进', '创新', '发展']"
819,0.004402634054562559,['规定']
2043,0.004402634054562559,"['坚持', '推进']"
593,0.004402634054562559,['有望']
876,0.004402634054562559,['贷款']
1313,0.004402634054562559,"['保障', '发展']"
742,0.004402634054562559,['约束']
278,0.0043650047036688615,['围绕']
999,0.0043650047036688615,['驱动']
1598,0.0043650047036688615,"['加快', '改革']"
661,0.0043650047036688615,['炒作']
2045,0.004327375352775165,"['坚持', '改革']"
2104,0.004327375352775165,"['增长', '提高']"
2391,0.004327375352775165,"['开放', '推进']"
35,0.004327375352775165,['亏损']
457,0.004327375352775165,['扩张']
1697,0.004327375352775165,"['发展', '建立']"
2485,0.004289746001881468,"['成为', '推动']"
599,0.004289746001881468,['来自']
3132,0.004289746001881468,"['发展', '建设', '推进']"
2042,0.004289746001881468,"['坚持', '推动']"
996,0.004289746001881468,['预计']
374,0.004289746001881468,['干预']
1969,0.004252116650987771,"['可能', '带来']"
126,0.004252116650987771,['具备']
1866,0.004252116650987771,"['发挥', '推动']"
1755,0.004214487300094073,"['发展', '治理']"
2533,0.004214487300094073,"['投资', '推动']"
2088,0.004214487300094073,"['增长', '带来']"
199,0.004214487300094073,['升值']
1686,0.004214487300094073,"['发展', '导致']"
329,0.004214487300094073,['安排']
875,0.004214487300094073,['贯彻']
73,0.004176857949200376,['供应']
379,0.004176857949200376,['并非']
692,0.004176857949200376,['相比']
682,0.004176857949200376,['监督']
853,0.004176857949200376,['试点']
2695,0.004176857949200376,"['提供', '服务']"
1715,0.004176857949200376,"['发展', '扩大']"
165,0.004176857949200376,['判断']
1750,0.004176857949200376,"['发展', '构建']"
494,0.004139228598306679,['持有']
378,0.004139228598306679,['并购']
1214,0.004139228598306679,"['促进', '发挥']"
2570,0.004139228598306679,"['持续', '推进']"
1719,0.004139228598306679,"['发展', '投入']"
1560,0.0041015992474129825,"['加强', '推动']"
2527,0.0041015992474129825,"['投入', '研发']"
1207,0.0041015992474129825,"['促进', '加快']"
3026,0.0041015992474129825,"['创新', '发展', '改革']"
1815,0.004063969896519285,"['发展', '贸易']"
628,0.004063969896519285,['注重']
668,0.004063969896519285,['现有']
2569,0.004063969896519285,"['持续', '推动']"
340,0.004063969896519285,['宣传']
1250,0.004063969896519285,"['促进', '提升']"
429,0.004026340545625588,['恢复']
521,0.004026340545625588,['推广']
2638,0.004026340545625588,"['推动', '转型']"
863,0.004026340545625588,['调节']
109,0.004026340545625588,['允许']
1661,0.004026340545625588,"['发展', '可能']"
453,0.004026340545625588,['执行']
2152,0.004026340545625588,"['完善', '推进']"
363,0.004026340545625588,['工业化']
2626,0.003988711194731891,"['推动', '融合']"
42,0.003988711194731891,['交流']
3203,0.003988711194731891,"['发展', '改革', '深化']"
2085,0.003988711194731891,"['增长', '导致']"
1780,0.003988711194731891,"['发展', '竞争']"
1241,0.003951081843838194,"['促进', '投资']"
781,0.003951081843838194,['脱贫']
575,0.003951081843838194,['明确']
1209,0.003951081843838194,"['促进', '升级']"
333,0.003951081843838194,['定位']
99,0.003913452492944496,['做出']
1788,0.003913452492944496,"['发展', '继续']"
569,0.003913452492944496,['新增']
1148,0.003913452492944496,"['作为', '发展']"
2294,0.003913452492944496,"['带来', '投资']"
2283,0.0038758231420507995,"['市场化', '改革']"
1483,0.0038758231420507995,"['创新', '服务']"
2170,0.0038758231420507995,"['实施', '推进']"
144,0.0038758231420507995,['出去']
2606,0.0038758231420507995,"['推动', '深化']"
894,0.0038758231420507995,['转向']
76,0.0038758231420507995,['依赖']
1206,0.0038381937911571027,"['促进', '加强']"
132,0.0038381937911571027,['决策']
305,0.0038381937911571027,['处罚']
134,0.0038381937911571027,['准备']
445,0.0038381937911571027,['打击']
2662,0.0038381937911571027,"['推进', '深化']"
1561,0.0038005644402634054,"['加强', '推进']"
1832,0.0038005644402634054,"['发展', '进行']"
351,0.0038005644402634054,['尊重']
188,0.0038005644402634054,['加息']
2197,0.0038005644402634054,"['实现', '改革']"
285,0.0038005644402634054,['垄断']
55,0.0037629350893697085,['优先']
1742,0.0037629350893697085,"['发展', '教育']"
1876,0.0037629350893697085,"['发生', '变化']"
280,0.0037629350893697085,['国际化']
1658,0.0037629350893697085,"['发展', '变化']"
47,0.0037629350893697085,['享受']
915,0.0037629350893697085,['还是']
1830,0.003725305738476011,"['发展', '进入']"
1237,0.003725305738476011,"['促进', '形成']"
675,0.003725305738476011,['用于']
492,0.003725305738476011,['拓展']
2966,0.003725305738476011,"['促进', '发展', '改革']"
810,0.003725305738476011,['表明']
1097,0.003725305738476011,"['下降', '导致']"
795,0.003725305738476011,['营销']
2443,0.003725305738476011,"['形成', '改革']"
407,0.0036876763875823143,['引领']
1306,0.0036876763875823143,"['保持', '增长']"
1813,0.0036876763875823143,"['发展', '调整']"
138,0.0036876763875823143,['减税']
935,0.003650047036688617,['退出']
1786,0.003650047036688617,"['发展', '结合']"
2363,0.003650047036688617,"['建设', '现代化']"
2151,0.003650047036688617,"['完善', '推动']"
2223,0.003650047036688617,"['导致', '影响']"
1512,0.003650047036688617,"['创造', '发展']"
1454,0.003650047036688617,"['创新', '实现']"
2633,0.003650047036688617,"['推动', '贸易']"
341,0.003650047036688617,['宣布']
663,0.00361241768579492,['爆发']
2711,0.00361241768579492,"['提升', '服务']"
1379,0.00361241768579492,"['出口', '增长']"
1739,0.00361241768579492,"['发展', '改善']"
719,0.00361241768579492,['租赁']
1671,0.00361241768579492,"['发展', '增加']"
2180,0.00361241768579492,"['实现', '建设']"
2054,0.003574788334901223,"['增加', '增长']"
998,0.003574788334901223,['领导']
2340,0.003574788334901223,"['建设', '形成']"
761,0.003574788334901223,['缓解']
234,0.003574788334901223,['取消']
1477,0.003574788334901223,"['创新', '提升']"
2337,0.003574788334901223,"['建设', '开放']"
1182,0.003574788334901223,"['供给', '推动']"
344,0.003574788334901223,['对外']
475,0.003574788334901223,['投放']
316,0.003574788334901223,['失去']
1769,0.003574788334901223,"['发展', '相关']"
67,0.003574788334901223,['体验']
1000,0.003537158984007526,['高于']
2722,0.003537158984007526,"['提高', '改革']"
2084,0.003537158984007526,"['增长', '实现']"
3163,0.003537158984007526,"['发展', '推动', '服务']"
5,0.003537158984007526,['下来']
1785,0.003537158984007526,"['发展', '经营']"
753,0.003537158984007526,['给予']
62,0.003537158984007526,['伤害']
1966,0.003537158984007526,"['可能', '增长']"
1927,0.003537158984007526,"['可以', '投资']"
1687,0.003537158984007526,"['发展', '就业']"
2658,0.0034995296331138286,"['推进', '服务']"
476,0.0034995296331138286,['投机']
104,0.0034995296331138286,['健全']
533,0.0034995296331138286,['摩擦']
783,0.0034995296331138286,['自主']
261,0.0034995296331138286,['呈现']
1706,0.0034995296331138286,"['发展', '强调']"
1303,0.0034619002822201318,"['保持', '发展']"
1216,0.0034619002822201318,"['促进', '合作']"
746,0.0034619002822201318,['组织']
3021,0.0034619002822201318,"['创新', '发展', '推进']"
1222,0.0034619002822201318,"['促进', '完善']"
2949,0.0034619002822201318,"['促进', '发展', '建设']"
182,0.0034619002822201318,['加入']
707,0.0034619002822201318,['破坏']
464,0.0034619002822201318,['找到']
1834,0.0034619002822201318,"['发展', '适应']"
1820,0.0034619002822201318,"['发展', '转变']"
603,0.0034242709313264345,['树立']
1479,0.0034242709313264345,"['创新', '支持']"
1296,0.0034242709313264345,"['保护', '发展']"
564,0.0034242709313264345,['整合']
1635,0.0034242709313264345,"['协同', '发展']"
257,0.0034242709313264345,['启动']
183,0.0034242709313264345,['加剧']
154,0.0034242709313264345,['分工']
2225,0.0034242709313264345,"['导致', '投资']"
117,0.0034242709313264345,['公布']
1183,0.0034242709313264345,"['供给', '推进']"
2603,0.0034242709313264345,"['推动', '构建']"
2660,0.0033866415804327376,"['推进', '治理']"
1390,0.0033866415804327376,"['出现', '发展']"
960,0.0033866415804327376,['采用']
2169,0.0033866415804327376,"['实施', '推动']"
3143,0.0033866415804327376,"['发展', '形成', '推动']"
2794,0.0033866415804327376,"['改革', '需要']"
332,0.0033866415804327376,['定价']
527,0.0033490122295390403,['提前']
320,0.0033490122295390403,['奋斗']
421,0.0033490122295390403,['得以']
269,0.0033490122295390403,['回升']
461,0.0033490122295390403,['扶贫']
2543,0.0033490122295390403,"['投资', '消费']"
2596,0.0033490122295390403,"['推动', '支持']"
46,0.0033113828786453434,['产能']
642,0.0033113828786453434,['消除']
423,0.0033113828786453434,['循环']
2726,0.0033113828786453434,"['提高', '服务']"
1017,0.0033113828786453434,"['上市', '发展']"
635,0.0033113828786453434,['流通']
1138,0.0033113828786453434,"['优化', '推动']"
843,0.0033113828786453434,['证明']
2663,0.0033113828786453434,"['推进', '现代化']"
772,0.0033113828786453434,['联合']
2440,0.0033113828786453434,"['形成', '推进']"
908,0.0033113828786453434,['运作']
515,0.0033113828786453434,['接近']
1233,0.003273753527751646,"['促进', '开放']"
1281,0.003273753527751646,"['促进', '融合']"
2404,0.003273753527751646,"['引导', '投资']"
482,0.003273753527751646,['报道']
2555,0.003273753527751646,"['投资', '贸易']"
3275,0.003273753527751646,"['推进', '改革', '深化']"
448,0.003273753527751646,['打破']
2012,0.003273753527751646,"['合作', '推进']"
2345,0.003273753527751646,"['建设', '投资']"
2329,0.003273753527751646,"['建立', '推动']"
1644,0.003273753527751646,"['参与', '发展']"
465,0.0032361241768579492,['承受']
2568,0.0032361241768579492,"['拉动', '消费']"
1438,0.0032361241768579492,"['创新', '加快']"
689,0.0032361241768579492,['相反']
1065,0.0032361241768579492,"['上市', '退市']"
1838,0.0032361241768579492,"['发展', '配置']"
1348,0.0032361241768579492,"['关注', '引起']"
1663,0.0032361241768579492,"['发展', '吸引']"
1478,0.0032361241768579492,"['创新', '提高']"
2605,0.0032361241768579492,"['推动', '消费']"
1242,0.0032361241768579492,"['促进', '持续']"
3094,0.003198494825964252,"['发展', '坚持', '推动']"
614,0.003198494825964252,['比较']
1916,0.003198494825964252,"['可以', '带来']"
1773,0.003198494825964252,"['发展', '研究']"
2647,0.003198494825964252,"['推动', '需要']"
1466,0.003198494825964252,"['创新', '形成']"
896,0.003198494825964252,['转换']
955,0.003198494825964252,['部署']
2651,0.003198494825964252,"['推进', '提出']"
948,0.003198494825964252,['遏制']
2652,0.003198494825964252,"['推进', '提升']"
2604,0.003198494825964252,"['推动', '治理']"
638,0.003198494825964252,['浪费']
452,0.003160865475070555,['执法']
3077,0.003160865475070555,"['升级', '发展', '转型']"
1977,0.003160865475070555,"['可能', '投资']"
1347,0.003160865475070555,"['关注', '引发']"
427,0.003160865475070555,['思考']
499,0.003160865475070555,['指引']
947,0.003160865475070555,['遇到']
978,0.003160865475070555,['降息']
794,0.0031232361241768578,['营造']
2629,0.0031232361241768578,"['推动', '解决']"
698,0.0031232361241768578,['看来']
1768,0.0031232361241768578,"['发展', '监管']"
2919,0.0031232361241768578,"['供给', '发展', '改革']"
1659,0.0031232361241768578,"['发展', '变革']"
1442,0.0031232361241768578,"['创新', '发挥']"
3074,0.0031232361241768578,"['升级', '发展', '推动']"
2690,0.0031232361241768578,"['推进', '需要']"
1439,0.0031232361241768578,"['创新', '升级']"
3118,0.0031232361241768578,"['发展', '实现', '推进']"
1959,0.0031232361241768578,"['可以', '进行']"
838,0.003085606773283161,['讨论']
1801,0.003085606773283161,"['发展', '融资']"
1871,0.003085606773283161,"['发挥', '改革']"
1892,0.003085606773283161,"['受到', '影响']"
841,0.003085606773283161,['设置']
3138,0.0030479774223894636,"['发展', '开放', '推动']"
0,0.0030479774223894636,['一体化']
2593,0.0030479774223894636,"['推动', '提出']"
2727,0.0030479774223894636,"['提高', '消费']"
273,0.0030479774223894636,['回落']
168,0.0030479774223894636,['到位']
544,0.0030479774223894636,['收购']
880,0.0030103480714957667,['赚钱']
1126,0.0030103480714957667,"['优化', '促进']"
390,0.0030103480714957667,['建议']
1038,0.0030103480714957667,"['上市', '投资']"
1569,0.0030103480714957667,"['加强', '监管']"
1496,0.0030103480714957667,"['创新', '管理']"
488,0.0030103480714957667,['担忧']
1964,0.0030103480714957667,"['可以', '需要']"
166,0.0030103480714957667,['利于']
3155,0.0030103480714957667,"['发展', '推动', '推进']"
2945,0.0030103480714957667,"['促进', '发展', '实现']"
601,0.0030103480714957667,['构成']
738,0.00297271872060207,['紧缩']
2968,0.00297271872060207,"['促进', '发展', '服务']"
1517,0.00297271872060207,"['利用', '发展']"
1999,0.00297271872060207,"['可能', '造成']"
545,0.00297271872060207,['收费']
2756,0.00297271872060207,"['改革', '服务']"
845,0.00297271872060207,['评估']
2358,0.00297271872060207,"['建设', '服务']"
3063,0.0029350893697083725,"['加快', '发展', '推动']"
1799,0.0029350893697083725,"['发展', '落实']"
1728,0.0029350893697083725,"['发展', '振兴']"
1714,0.0029350893697083725,"['发展', '打造']"
814,0.0029350893697083725,['衰退']
172,0.0029350893697083725,['制约']
